price_raw,title,location,status,availability,property_type,beds,baths,author,post-date,listing_url,24hrs Power,30kva generator,5kva inverter,Balcony,BQ,Car Park,CCTV,Children Playground,Fitted Bathrooms,Fitted Kitchen,Fully Furnished,Gated Estate,Gym,Home Automation,Home Entertainment Unit,Jacuzzi,Maid's Room,Rooftop Terrace,Swimming Pool,Walk-in Closet,WiFi,Golf Course View,Private Elevator,Study,Cinema,Garden,area(sqm),Water Front,Private Cinema,Water View,Football Pitch,Tennis Court,Sauna
"#15,000,000",2 units of 3 Bedroom Terraced Duplex + BQ,"Lekki, Lagos.",Rent,rent,Terraced,3.0,3.0,Jennifer Nwagbo,5 months ago,https://cwlagos.com/property/2-units-of-3-bedroom-terraced-duplex-bq/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,,,True,True,,,,,True,,,,,,,
"#780,000,000",Land Measuring 800 sqm in a Strategic Location,"Lekki, Lagos.",Land,sale,,,,admin-cw,8 months ago,https://cwlagos.com/property/land-measuring-800-sqm-in-a-strategic-location/,True,,,,,True,True,,,,,True,,,,,,,,,,,,,,,800 sqm,,,,,,
"N950,000,000",Land Measuring 1015 sqm in a Strategic Location,"Lekki, Lagos.",Sale,sale,,,,Kemi Adeyinka,8 months ago,https://cwlagos.com/property/land-measuring-1015-sqm-in-a-strategic-location/,True,,,,,True,True,,,,,True,,,,,,,,,True,,,,,,1015 sqm,,,,,,
"#350,000,000",Gated & Fenced Land Measuring 1400 sqm,"Lekki, Lagos.",Sale,sale,,,,Rose,6 months ago,https://cwlagos.com/property/gated-fenced-land-measuring-1400-sqm/,True,,,,,True,True,,,,,True,,,,,,,,,True,,,,,,1400sqm,,,,,,
"#900,000,000",Contemporary 4 Bed Fully Detached plus BQ,"Lekki, Lagos.",Sale,sale,Detached,4.0,4.0,Peter Ogunremi,8 months ago,https://cwlagos.com/property/contemporary-4-bed-fully-detached-plus-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,True,,,,,,,,,
"#680,000,000",Land Measuring 800 sqm (Middle Plot) & 800 sqm (Corner piece Plot),"Lekki, Lagos.",Sale,sale,,,,Kemi Adeyinka,8 months ago,https://cwlagos.com/property/land-measuring-800-sqm-middle-plot-800-sqm-corner-piece-plot/,True,,,,,True,True,,,,,True,,,,,,,,,True,,,,,,800 sqm,,,,,,
"#280,000,000",4 Bedroom Terraced Duplex with 1 BQ,"Lekki, Lagos.",Sale,sale,Terraced,4.0,4.0,admin-cw,6 months ago,https://cwlagos.com/property/4-bedroom-terraced-duplex-with-1-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,True,True,,,,True,,,,
"#310,000,000","Brand New 5 Bedroom Fully Detached Duplex with Pool, Cinema & BQ","Lekki, Lagos.",Sale,sale,Detached,5.0,5.0,Peter Ogunremi,9 months ago,https://cwlagos.com/property/brand-new-5-bedroom-fully-detached-duplex-with-pool-cinema-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,True,True,,,,True,,,,
"#1,000,000,000",6 Plots Corner Piece Land Directly Facing Lekki-Epe Express,"Lekki, Lagos.",Sale,sale,,,,Rose,8 months ago,https://cwlagos.com/property/6-plots-corner-piece-land-directly-facing-lekki-epe-express/,True,,,,,True,True,,,,,True,,,,,,,,,True,,,,,,6 Plots,,,,,,
"#430,000,000",Fully Smart 5 Bedroom Fully Detached Duplex with BQ,"Lekki, Lagos.",Sale,sale,Detached,5.0,5.0,Peter Ogunremi,8 months ago,https://cwlagos.com/property/fully-smart-5-bedroom-fully-detached-duplex-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,
"#40,000,000",Commercial Building on 3 Floors,"Lekki, Lagos.",commercial,rent,Commercial Space,,,Ngonadi Uzoma,7 months ago,https://cwlagos.com/property/commercial-building-on-3-floors/,True,True,True,True,,True,True,True,True,True,,True,,True,True,,,True,,True,True,,True,,,,,,,,,,
"#60,000,000",6 Plots of Land Facing Express beside Dangote Refinery,"Lekki, Lagos.",Sale,sale,,,,Rose,8 months ago,https://cwlagos.com/property/6-plots-of-land-facing-express-beside-dangote-refinery/,True,,,,,True,True,,,,,True,,,,,,,,,True,,,,,,6 Plots,,,,,,
"2,500,000",Land measuring 500sqm in a strategic location,Moore rd,Sale,sale,,,,Kemi Adeyinka,8 months ago,https://cwlagos.com/property/land-measuring-500sqm-in-a-strategic-location/,,,,,,,,,,,,,,,,,,,,,,,,,,,500sqm,,,,,,
"50,000,000",Spacious 5-Bedroom Detached House with Driveway,Muri okunola,Rent,rent,Detached,5.0,5.0,Jennifer Nwagbo,8 months ago,https://cwlagos.com/property/spacious-5-bedroom-detached-house-with-driveway/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20,000,000",4-Bedroom Terrace Duplex,"Off freedom way, Lekki",Rent,rent,Terraced,4.0,4.0,Peter Ogunremi,5 months ago,https://cwlagos.com/property/4-bedroom-terrace-duplex-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN1,200,000,000",4 Bedroom Terrace in Old Ikoyi,Old Ikoyi,Sale,sale,Terraced,4.0,4.0,admin-cw,3 months ago,https://cwlagos.com/property/4-bedroom-terrace-in-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN55,000,000",3-Bedroom Apartment + BQ| Old Ikoyi,Old Ikoyi,Rent,rent,Apartment,3.0,3.0,admin-cw,20 minutes ago,https://cwlagos.com/property/3-bedroom-apartment-bq-old-ikoyi-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN13,000,000",1-Bedroom Penthouse in Old Ikoyi,Old Ikoyi,Rent,rent,Penthouse,1.0,1.0,admin-cw,2 months ago,https://cwlagos.com/property/1-bedroom-penthouse-in-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN50,000,000",4 Bedroom Terrace in Old Ikoyi,Old Ikoyi,Rent,rent,Terraced,4.0,4.0,admin-cw,3 months ago,https://cwlagos.com/property/4-bedroom-terrace-in-old-ikoyi-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$70000,4 Bedroom Apartment in Old Ikoyi,Old Ikoyi,Rent,rent,Apartment,4.0,4.0,admin-cw,3 months ago,https://cwlagos.com/property/4-bedroom-apartment-in-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
$50000,4 Bedroom Maisonette in Old Ikoyi,Old Ikoyi,Rent,rent,Maisonette,4.0,4.0,admin-cw,3 months ago,https://cwlagos.com/property/4-bedroom-maisonette-in-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN40,000,000",2 Bedroom Apartment in Old Ikoyi,Old Ikoyi,Rent,rent,Apartment,2.0,2.0,admin-cw,3 months ago,https://cwlagos.com/property/2-bedroom-apartment-in-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN80,000,000",4Bed Maisonette Penthouse+2BQs in Old Ikoyi,Old Ikoyi,Rent,rent,Maisonette,4.0,4.0,admin-cw,2 months ago,https://cwlagos.com/property/4bed-maisonette-penthouse2bqs-in-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN50,000,000",3-Bed Furnished Apartment + BQ| Old Ikoyi,Old Ikoyi,Rent,rent,Apartment,3.0,3.0,admin-cw,2 months ago,https://cwlagos.com/property/3-bed-furnished-apartment-bq-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN900,000,000",3-Bed + BQ Apartment | Old Ikoyi,Old Ikoyi,Sale,sale,Apartment,3.0,3.0,admin-cw,2 months ago,https://cwlagos.com/property/3-bed-bq-apartment-old-ikoyi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$50,000",Luxury 5 Bedroom Maisonette  Apartment,"Old Ikoyi, Ikoyi",Rent,rent,Apartment,4.0,4.0,Rose,3 months ago,https://cwlagos.com/property/luxury-5-bedroom-maisonette-apartment/,True,True,True,True,,True,,,True,True,,True,True,,,,,,True,True,,,,,,,,,,,,,
"#2,500,000",Land Measuring 1920 sqm,"Old Ikoyi, Ikoyi, Lagos.",Joint Venture,rent,,,,Kemi Adeyinka,6 months ago,https://cwlagos.com/property/land-measuring-1920-sqm/,True,,,,,True,True,,,,,True,,,,,,,,,True,,,,,,1920 sqm,,,,,,
"#27,000,000",3 Bedroom Apartment + BQ,"Old Ikoyi, Ikoyi, Lagos.",Rent,rent,Apartment,3.0,3.0,admin-cw,5 months ago,https://cwlagos.com/property/3-bedroom-apartment-bq-2/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,,True,,,,
"#40,000,000",4 Bedroom Terraced Duplex + BQ,"Old Ikoyi, Ikoyi, Lagos.",Rent,rent,Terraced,4.0,4.0,admin-cw,5 months ago,https://cwlagos.com/property/4-bedroom-terraced-duplex-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,
"#1,400,000,000",Modern Luxury 4 Bedroom Semi-Detached Duplex + BQ,"Old Ikoyi, Ikoyi, Lagos.",Sale,sale,Semi Detached,4.0,4.0,admin-cw,11 months ago,https://cwlagos.com/property/modern-luxury-4-bedroom-semi-detached-duplex-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,,True,,,,True,,,,
"#3,000,000/sqm","4,395 sqm Corner Piece Land","Old Ikoyi, Ikoyi, Lagos.",Sale,sale,,,,Kemi Adeyinka,8 months ago,https://cwlagos.com/property/4395-sqm-corner-piece-land/,True,,,,,True,True,,,,,True,,,,,,,,,True,,,,,,"4,395sqm",,,,,,
"#3,000,000","4,395.875sqm Cornerpiece Bareland","Old Ikoyi, Ikoyi, Lagos.",Sale,sale,,,,Kemi Adeyinka,8 months ago,https://cwlagos.com/property/4395-875sqm-cornerpiece-bareland/,True,,,,,True,True,,,,,True,,,,,,,,,True,,,,,,"4,395.875 sqm",,,,,,
"#2,800,000",Land Measuring 3000 sqm,"Old Ikoyi, Ikoyi, Lagos.",Sale,sale,,,,Kemi Adeyinka,5 months ago,https://cwlagos.com/property/land-measuring-3000-sqm/,True,,,,,True,True,,,,,True,,,,,,,,,True,,,,,,3000 SQM,,,,,,
"#2,500,000/sqm",3 Plots Measuring 1000sqm Suitable for a Private Residence,"Old Ikoyi, Ikoyi, Lagos.",Sale,sale,,,,Rose,8 months ago,https://cwlagos.com/property/3-plots-measuring-1000sqm-suitable-for-a-private-residence/,True,,,,,True,,,,,,True,,,,,,,,,,,,,,True,1000sqm,,,,,,
"#75,000,000",4 Bedroom with Home Office & 2 Room Boys Quarter on 600 sqm,"Old Ikoyi, Ikoyi, Lagos.",Rent,rent,Detached,4.0,4.0,Ngonadi Uzoma,6 months ago,https://cwlagos.com/property/4-bedroom-with-home-office-2-room-boys-quarter-on-600-sqm/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,,,True,True,,,,,,,,,,,,
"#3,300,000",Front Facing 700 sqm Plot,"Old Ikoyi, Ikoyi, Lagos.",Exclusive,sale,,,,Kemi Adeyinka,6 months ago,https://cwlagos.com/property/front-facing-700-sqm-plot/,True,,,,,True,True,,,,,True,,,,,,,,,True,,,,,,700sqm,True,,True,,,
"#12,000,000","Massively Standard & New 1,2&3 Bedroom Apartments","Old Ikoyi, Ikoyi, Lagos.",Rent,rent,Apartment,1.0,1.0,sophia Essien,9 months ago,https://cwlagos.com/property/massively-standard-new-123-bedroom-apartments/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,
"#20,000,000",Luxurious Newly Built 4 Bedroom Flat with Boys Quarters,"Old Ikoyi, Ikoyi, Lagos.",Rent,rent,Apartment,4.0,4.0,sophia Essien,9 months ago,https://cwlagos.com/property/luxurious-newly-built-4-bedroom-flat-with-boys-quarters/,True,True,True,True,True,True,True,True,True,True,,True,,True,True,True,True,True,True,True,True,,True,,,,,,,,,,
"#750,000,000",Luxurious + New 4 Bedroom Maisonette with City Views,"Old Ikoyi, Ikoyi, Lagos.",Sale,sale,Maisonette,4.0,4.0,admin-cw,11 months ago,https://cwlagos.com/property/luxurious-new-4-bedroom-maisonette-with-city-views/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,,True,True,,,True,,,,
"#55,000,000",4 Bedroom Apartment + BQ,"Old Ikoyi, Ikoyi, Lagos.",Rent,rent,Apartment,4.0,4.0,admin-cw,5 months ago,https://cwlagos.com/property/4-bedroom-apartment-bq/,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,,True,,True,True,
"#1,500,000,000",Luxury 4 Bedroom Terrace with Private Rooftop Swimming Pool,"Old Ikoyi, Ikoyi, Lagos.",Sale,sale,Terraced,4.0,4.0,Rose,8 months ago,https://cwlagos.com/property/luxury-4-bedroom-terrace-with-private-rooftop-swimming-pool/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,,True,,,,,,,,,,
"$80,000",Luxurious 4 Bedroom Flat with 1 room BQ,Old ikoyi,Rent,,Apartment,4.0,4.0,Rose,1 year ago,https://cwlagos.com/property/luxurious-4-bedroom-flat-with-1-room-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,,,,,,True,,,,True,,,,,,,,,True,True
"#220,000,000",4 Bedroom Terraced Duplex,"Ologolo, Lekki, Lagos.",Sale,sale,Terraced,4.0,4.0,Peter Ogunremi,7 months ago,https://cwlagos.com/property/4-bedroom-terraced-duplex-3/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,True,True,True,,,True,True,,,,True,,,,
"#55,000,000",1 Bedroom Apartment,"Ologolo, Lekki, Lagos.",Sale,sale,Apartment,1.0,1.0,admin-cw,6 months ago,https://cwlagos.com/property/1-bedroom-apartment-3/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,,,,,,,,True,,,,
"#250,000,000",Contemporary 4 Bedroom Semi-Detached Duplex with BQ,"Ologolo, Lekki, Lagos.",Sale,sale,Semi Detached,4.0,4.0,Peter Ogunremi,11 months ago,https://cwlagos.com/property/contemporary-4-bedroom-semi-detached-duplex-with-bq/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,True,,,,True,,,,
"#4,500,000",Brand New 1 Bedroom Apartment with Ample Parking Space,"Ologolo, Lekki, Lagos.",Rent,rent,Apartment,1.0,1.0,Peter Ogunremi,9 months ago,https://cwlagos.com/property/brand-new-1-bedroom-apartment-with-ample-parking-space-3/,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,,True,True,,,,,,,,,,,,
"#300,000,000",Contemporary 5 Bedroom Fully Detached Duplex with BQ,"Ologolo, Lekki, Lagos.",Sale,sale,Detached,5.0,5.0,Peter Ogunremi,11 months ago,https://cwlagos.com/property/contemporary-5-bedroom-fully-detached-duplex-with-bq-2/,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,,True,,,,True,,,,
"#240,000,000",4 Bedroom Terraced Duplex,"Ologolo, Lekki, Lagos.",Sale,sale,Terraced,4.0,4.0,Peter Ogunremi,7 months ago,https://cwlagos.com/property/4-bedroom-terraced-duplex-4/,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,,True,True,,,,True,,,,
"NGN30,000,000",3-Bedroom Penthouse + BQ in Oniru,Oniru,Rent,rent,Penthouse,3.0,3.0,admin-cw,3 months ago,https://cwlagos.com/property/3-bedroom-penthouse-bq-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65,000,000",6-Bedroom Detached Duplex with 3 Bq,Oniru,Rent,rent,Detached,6.0,6.0,Ngonadi Uzoma,3 months ago,https://cwlagos.com/property/6-bedroom-detached-duplex-with-3-bq/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15,000,000",4-Bedroom Semi-Detached Duplex with BQ,Oniru,Rent,rent,Semi Detached,4.0,4.0,Ngonadi Uzoma,3 months ago,https://cwlagos.com/property/4-bedroom-semi-detached-duplex-with-bq-12/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN8,600,000,000",Land Measuring 7024sqm in Oniru,Oniru,Sale,sale,,,,admin-cw,3 months ago,https://cwlagos.com/property/land-measuring-7024sqm-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN12,000,000",1-Bedroom Penthouse in Oniru,Oniru,Rent,rent,Apartment,1.0,1.0,admin-cw,3 months ago,https://cwlagos.com/property/1-bedroom-penthouse-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN600,000,000","3-BED APARTMENT – ONIRU, VICTORIA ISLAND",Oniru,Sale,sale,Apartment,3.0,3.0,admin-cw,1 month ago,https://cwlagos.com/property/3-bed-apartment-oniru-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN250,000,000","3-BED FLAT+BQ – ONIRU, VICTORIA ISLAND",Oniru,Sale,sale,Apartment,3.0,3.0,admin-cw,1 month ago,https://cwlagos.com/property/3-bed-flatbq-oniru-victoria-island/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN12,000,000",2-BEDROOM APARTMENT – ONIRU,Oniru,Rent,rent,Apartment,2.0,2.0,admin-cw,1 month ago,https://cwlagos.com/property/2-bedroom-apartment-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN9,500,000,000",Land Measuring 7024sqm in Oniru,Oniru,Land,sale,,,,admin-cw,2 months ago,https://cwlagos.com/property/land-measuring-7024sqm-in-oniru-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,7024,,,,,,
"NGN12,500,000",2-Bedroom Apartment in Oniru,Oniru,Rent,rent,Apartment,2.0,2.0,admin-cw,2 months ago,https://cwlagos.com/property/2-bedroom-apartment-in-oniru-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN5,000,000",2-Bedroom Apartment in Oniru,Oniru,Rent,rent,Apartment,2.0,2.0,admin-cw,2 months ago,https://cwlagos.com/property/2-bedroom-apartment-in-oniru-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN20,000,000",4-BEDROOM TERRACE | ONIRU,Oniru,Rent,rent,Terraced,4.0,4.0,admin-cw,2 weeks ago,https://cwlagos.com/property/4-bedroom-terrace-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN15,000,000",2-BEDROOM APARTMENT | ONIRU,Oniru,Rent,rent,Apartment,2.0,2.0,admin-cw,2 weeks ago,https://cwlagos.com/property/2-bedroom-apartment-oniru-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN25,000,000",3-BEDROOM APARTMENT| ONIRU,Oniru,Rent,rent,Apartment,3.0,3.0,admin-cw,2 weeks ago,https://cwlagos.com/property/3-bedroom-apartment-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN60,000,000",4-BEDROOM TOWNHOUSE- ONIRU,Oniru,Rent,rent,Town House,4.0,4.0,admin-cw,1 week ago,https://cwlagos.com/property/4-bedroom-townhouse-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12,000,000",2-Bedroom Apartment,Oniru,Rent,rent,Apartment,2.0,2.0,admin-cw,3 months ago,https://cwlagos.com/property/2-bedroom-apartment-21/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20,000,000",3-Bedroom Apartment,Oniru,Rent,rent,Apartment,3.0,3.0,admin-cw,9 hours ago,https://cwlagos.com/property/3-bedroom-apartment-27/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20,000,000",3-Bedroom Apartment,Oniru,Rent,rent,Apartment,3.0,3.0,admin-cw,8 hours ago,https://cwlagos.com/property/3-bedroom-apartment-28/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN30,000,000",2 BED FURNISHED APARTMENT- ONIRU,Oniru,Rent,rent,Apartment,2.0,2.0,admin-cw,1 month ago,https://cwlagos.com/property/2-bed-furnished-apartment-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN8,000,000",1 & 2-Bedroom Apartments in Oniru,Oniru,Rent,rent,Apartment,1.0,1.0,admin-cw,3 months ago,https://cwlagos.com/property/1-2-bedroom-apartments-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN30,000,000",4-Bedroom Terrace+Swimming Pool Oniru,Oniru,Rent,rent,Terraced,4.0,4.0,admin-cw,3 months ago,https://cwlagos.com/property/4-bedroom-terraceswimming-pool-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN7,000,000",1-Bedroom Apartment in Oniru,Oniru,Rent,rent,Apartment,1.0,1.0,admin-cw,3 months ago,https://cwlagos.com/property/1-bedroom-apartment-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN29,000,000",3-Bedroom Apartment + Bq in Oniru,Oniru,Rent,rent,Apartment,3.0,3.0,admin-cw,3 months ago,https://cwlagos.com/property/3-bedroom-apartment-bq-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN900,000",Land Measuring 3500sqm in Oniru,Oniru,Sale,sale,,,,admin-cw,3 months ago,https://cwlagos.com/property/land-measuring-3500sqm-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN125,000",312sqm Office Space in Oniru,Oniru,commercial,,Commercial Space,,,admin-cw,5 months ago,https://cwlagos.com/property/312sqm-office-space-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN200,000,000",Off-Plan Luxury Apartments in Oniru,Oniru,Sale,sale,Apartment,,,admin-cw,3 months ago,https://cwlagos.com/property/off-plan-luxury-apartments-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN25,000,000",Furnished 2-Bedroom Apartment with BQ in VI,Oniru,Rent,rent,Apartment,2.0,2.0,admin-cw,3 months ago,https://cwlagos.com/property/furnished-2-bedroom-apartment-with-bq-in-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12,000,000",2-Bedroom Apartment,Oniru,Rent,rent,Apartment,2.0,2.0,admin-cw,3 months ago,https://cwlagos.com/property/2-bedroom-apartment-21/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN8,600,000,000",Land Measuring 7024sqm in Oniru,Oniru,Sale,sale,,,,admin-cw,3 months ago,https://cwlagos.com/property/land-measuring-7024sqm-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN8,000,000",1 & 2-Bedroom Apartments in Oniru,Oniru,Rent,rent,Apartment,1.0,1.0,admin-cw,3 months ago,https://cwlagos.com/property/1-2-bedroom-apartments-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN30,000,000",4-Bedroom Terrace+Swimming Pool Oniru,Oniru,Rent,rent,Terraced,4.0,4.0,admin-cw,3 months ago,https://cwlagos.com/property/4-bedroom-terraceswimming-pool-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN7,000,000",1-Bedroom Apartment in Oniru,Oniru,Rent,rent,Apartment,1.0,1.0,admin-cw,3 months ago,https://cwlagos.com/property/1-bedroom-apartment-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN12,000,000",1-Bedroom Penthouse in Oniru,Oniru,Rent,rent,Apartment,1.0,1.0,admin-cw,3 months ago,https://cwlagos.com/property/1-bedroom-penthouse-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN29,000,000",3-Bedroom Apartment + Bq in Oniru,Oniru,Rent,rent,Apartment,3.0,3.0,admin-cw,3 months ago,https://cwlagos.com/property/3-bedroom-apartment-bq-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN30,000,000",3-Bedroom Penthouse + BQ in Oniru,Oniru,Rent,rent,Penthouse,3.0,3.0,admin-cw,3 months ago,https://cwlagos.com/property/3-bedroom-penthouse-bq-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN12,500,000",2-Bedroom Apartment in Oniru,Oniru,Rent,rent,Apartment,2.0,2.0,admin-cw,2 months ago,https://cwlagos.com/property/2-bedroom-apartment-in-oniru-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15,000,000",4-Bedroom Semi-Detached Duplex with BQ,Oniru,Rent,rent,Semi Detached,4.0,4.0,Ngonadi Uzoma,3 months ago,https://cwlagos.com/property/4-bedroom-semi-detached-duplex-with-bq-12/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN900,000",Land Measuring 3500sqm in Oniru,Oniru,Sale,sale,,,,admin-cw,3 months ago,https://cwlagos.com/property/land-measuring-3500sqm-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN25,000,000",Furnished 2-Bedroom Apartment with BQ in VI,Oniru,Rent,rent,Apartment,2.0,2.0,admin-cw,3 months ago,https://cwlagos.com/property/furnished-2-bedroom-apartment-with-bq-in-vi/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN200,000,000",Off-Plan Luxury Apartments in Oniru,Oniru,Sale,sale,Apartment,,,admin-cw,3 months ago,https://cwlagos.com/property/off-plan-luxury-apartments-in-oniru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
