price_raw,title,location,status,availability,property_type,beds,baths,author,post-date,listing_url,24hrs Power,30kva generator,5kva inverter,Balcony,BQ,Car Park,CCTV,Children Playground,Fitted Bathrooms,Fitted Kitchen,Fully Furnished,Gated Estate,Gym,Home Automation,Home Entertainment Unit,Jacuzzi,Maid's Room,Rooftop Terrace,Swimming Pool,Walk-in Closet,WiFi,Golf Course View,Private Elevator,Study,Cinema,Garden,area(sqm),Water Front,Private Cinema,Water View,Football Pitch,Tennis Court,Sauna
"700,000,000",5-Bedroom Fully Detached Duplex,"Lekki, Lagos State, Nigeria",For Sale,Available for sale,Detached,5,5,admin-cw,4 weeks ago,https://cwlagos.com/property/5-bedroom-fully-detached-duplex-24/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1,000,000,000",5-Bedroom Fully Detached Duplex – 500sqm,"Lekki, Lagos State, Nigeria",For Sale,Available for sale,Detached,5,5,admin-cw,4 weeks ago,https://cwlagos.com/property/5-bedroom-fully-detached-duplex-500sqm/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN200,000,000",4-Bedroom Semi-Detached Duplex| Lekki,Lekki,For Sale,Available for sale,Semi Detached,4,4,admin-cw,4 weeks ago,https://cwlagos.com/property/4-bedroom-semi-detached-duplex-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN1,000,000,000",5-Bedroom Detached Duplex |Lekki,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,4 weeks ago,https://cwlagos.com/property/5-bedroom-detached-duplex-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN1,400,000,000",6-Bedroom Detached Duplex| Lekki,Lekki,For Sale,Available for sale,Detached,6,6,admin-cw,4 weeks ago,https://cwlagos.com/property/6-bedroom-detached-duplex-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN800,000,000",5-Bedroom Detached Smart Home | Lekki,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,4 weeks ago,https://cwlagos.com/property/5-bedroom-detached-smart-home-lekki-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN780,000,000",5-Bedroom Detached Smart Home| Lekki,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,4 weeks ago,https://cwlagos.com/property/5-bedroom-detached-smart-home-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN15,000,000",Commercial property- Lekki,Lekki,commercial,Available for rent,Detached,4,4,admin-cw,1 month ago,https://cwlagos.com/property/commercial-property-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN400,000,000",5-BED FULLY DETACHED DUPLEX- LEKKI,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,1 month ago,https://cwlagos.com/property/5-bed-fully-detached-duplex-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN240,000,000",4-BED FULLY DETACHED DUPLEX- LEKKI,Lekki,For Sale,Available for sale,Detached,4,4,admin-cw,1 month ago,https://cwlagos.com/property/4-bed-fully-detached-duplex-lekki-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN400,000,000",4-BED FULLY DETACHED DUPLEX- LEKKI,Lekki,For Sale,Available for sale,Detached,4,4,admin-cw,1 month ago,https://cwlagos.com/property/4-bed-fully-detached-duplex-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN750,000,000",5-BED SEMI-DETACHED DUPLEX- LEKKI,Lekki,For Sale,Available for sale,Semi Detached,5,5,admin-cw,1 month ago,https://cwlagos.com/property/5-bed-semi-detached-duplex-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN1,550,000,000",5-BED FULLY DETACHED DUPLEX+BQ- LEKKI,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,1 month ago,https://cwlagos.com/property/5-bed-fully-detached-duplexbq-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN2,100,000,000",Land Measuring 4489sqm in Lekki,Lekki,For Sale,Available for sale,,,,admin-cw,1 month ago,https://cwlagos.com/property/land-measuring-4489sqm-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,4489,,,,,,
"NGN600,000",Land Measuring 2000sqm in Lekki,Lekki,For Sale,Available for sale,,,,admin-cw,1 month ago,https://cwlagos.com/property/land-measuring-2000sqm-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,
"14,000,000",2-Bedroom Apartment with BQ,"Lekki, Lagos State, Nigeria",For Rent,Available for rent,Apartment,2,2,Peter Ogunremi,1 month ago,https://cwlagos.com/property/2-bedroom-apartment-with-bq-11/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN450,000,000",5-Bedroom Fully Detached Duplex,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,1 month ago,https://cwlagos.com/property/5-bedroom-fully-detached-duplex-20/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"470,000,000",4-Bedroom Terrace Duplex,"Lekki, Lagos State, Nigeria",For Sale,Available for sale,Terraced,4,4,Peter Ogunremi,1 month ago,https://cwlagos.com/property/4-bedroom-terrace-duplex-14/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"550,000,000",5-Bedroom Smart Home,"Ikota, Eti Osa, Lagos State, Nigeria",For Sale,Available for sale,Detached,5,5,Peter Ogunremi,1 month ago,https://cwlagos.com/property/5-bedroom-smart-home-4/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN900,000,000",4-BED SEMI-DETACHED DUPLEX+BQ —LEKKI,Lekki,For Sale,Available for sale,Semi Detached,4,4,admin-cw,1 month ago,https://cwlagos.com/property/4-bed-semi-detached-duplexbq-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN750,000,000",5-BED DETACHED DUPLEX+BQ — LEKKI,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,1 month ago,https://cwlagos.com/property/5-bed-detached-duplexbq-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN65,000,000",STUDIO APARTMENT — LEKKI,Lekki,For Sale,Available for sale,Apartment,1,1,admin-cw,1 month ago,https://cwlagos.com/property/studio-apartment-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN280,000,000",5-BEDROOM TERRACE + BQ— LEKKI,Lekki,For Sale,Available for rent,Terraced,5,5,admin-cw,1 month ago,https://cwlagos.com/property/5-bedroom-terrace-bq-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN180,000,000",Land Measuring 670sqm in Lekki,Lekki,For Sale,Available for sale,,,,admin-cw,1 month ago,https://cwlagos.com/property/land-measuring-670sqm-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,670,,,,,,
"NGN3,500,000,000",MIXED-USE BARE LAND- LEKKI,Lekki,For Sale,Available for sale,,,,admin-cw,1 month ago,https://cwlagos.com/property/mixed-use-bare-land-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,6592,,,,,,
"NGN1,500,000,000",LAKEFRONT BARE LAND- LEKKI,Lekki,For Sale,Available for sale,,,,admin-cw,1 month ago,https://cwlagos.com/property/lakefront-bare-land-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,,,,,,
"NGN8,000,000",2-Bedroom Apartment in Lekki,Lekki,For Rent,Available for rent,Apartment,2,2,admin-cw,1 month ago,https://cwlagos.com/property/2-bedroom-apartment-in-lekki-15/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN120,000,000",2 Bedroom Apartment in Lekki,Lekki,For Sale,Available for sale,Apartment,2,2,admin-cw,1 month ago,https://cwlagos.com/property/2-bedroom-apartment-in-lekki-14/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN350,000,000",4-Bedroom Terrace Duplex in Lekki,Lekki,For Sale,Available for sale,Terraced,4,4,admin-cw,1 month ago,https://cwlagos.com/property/luxury-4-bedroom-terrace-duplex-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN90,000,000",1 Bedroom Apartment in Lekki,Lekki,For Sale,Available for sale,Apartment,1,1,admin-cw,1 month ago,https://cwlagos.com/property/1-bedroom-apartment-in-lekki-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN325,000,000",4-Bedroom Terrace Duplex with BQ,Lekki,For Sale,Available for sale,Terraced,4,4,admin-cw,1 month ago,https://cwlagos.com/property/4-bedroom-terrace-duplex-with-bq-4/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN500,000,000",5-Bedroom Detached Duplex with BQ & Pool,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,2 months ago,https://cwlagos.com/property/5-bedroom-detached-duplex-with-bq-pool/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN550,000",Land Measuring 4000sqm in Lekki,Lekki,For Sale,Available for sale,,,,admin-cw,2 months ago,https://cwlagos.com/property/land-measuring-4000sqm-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,,,,,,
"NGN280,000,000",Land Measuring 600sqm in Lekki,Lekki,For Sale,Available for sale,,,,admin-cw,2 months ago,https://cwlagos.com/property/land-measuring-600sqm-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,
"NGN260,000,000",4-Bedroom Semi-Detached Duplex with BQ,Lekki,For Sale,Available for sale,Semi Detached,4,4,admin-cw,2 months ago,https://cwlagos.com/property/4-bedroom-semi-detached-duplex-with-bq-14/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN220,000,000",1 & 2 Bedroom Apartments in Lekki,Lekki,For Sale,,Apartment,1,1,admin-cw,2 months ago,https://cwlagos.com/property/1-2-bedroom-apartments-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN1,400,000,000",5-Bedroom Fully Detached Duplex – Lekki,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,2 months ago,https://cwlagos.com/property/luxury-5-bedroom-fully-detached-duplex-with-dodge-challenger-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN250,000",4-Bedroom Apartment- Lekki phase 1,Lekki phase 1,Short Stays,Available for rent,Apartment,4,4,admin-cw,2 months ago,https://cwlagos.com/property/4-bedroom-apartment-lekki-phase-1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN70,000",One-Bedroom Studio Apartment- Lekki,Lekki,Short Stays,,Apartment,1,1,admin-cw,2 months ago,https://cwlagos.com/property/one-bedroom-studio-apartment-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN120,000",2-Bedroom Apartment in Lekki,Lekki,Short Stays,,Apartment,2,2,admin-cw,2 months ago,https://cwlagos.com/property/2-bedroom-apartment-in-lekki-13/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN135,000,000",2-Bedroom Apartment in Lekki,Lekki,For Sale,Available for sale,Apartment,2,2,admin-cw,2 months ago,https://cwlagos.com/property/2-bedroom-apartment-in-lekki-12/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN100,000",Office Space & Residential Apartments – Lekki,Lekki,commercial,Available for rent,Apartment,,,admin-cw,2 months ago,https://cwlagos.com/property/office-space-residential-apartments-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN750,000,000",6-Bed Detached Home in Lekki,Lekki,For Sale,Available for sale,Detached,6,6,admin-cw,2 months ago,https://cwlagos.com/property/6-bed-detached-home-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30,000,000",3 Bedroom Apartment,"Lekki, Lagos State, Nigeria",For Rent,Available for rent,Apartment,3,3,admin-cw,2 months ago,https://cwlagos.com/property/3-bedroom-apartment-20/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14,000,000",Self-Service Shop Space,"Lekki, Lagos State, Nigeria",For Rent,Available for rent,Commercial Space,,,Jennifer Nwagbo,2 months ago,https://cwlagos.com/property/self-service-shop-space/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN130,000,000",4-Bed Semi-Detached Duplex in Lekki,Lekki,For Sale,Available for sale,Semi Detached,4,4,admin-cw,2 months ago,https://cwlagos.com/property/4-bed-semi-detached-duplex-in-lekki-4/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN30,000,000",Warehouse in Lekki,Lekki,commercial,Available for rent,Ware House,,,admin-cw,2 months ago,https://cwlagos.com/property/warehouse-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN160,000,000",4-Bed Semi-Detached Duplex in Lekki,Lekki,For Sale,Available for sale,Detached,4,4,admin-cw,2 months ago,https://cwlagos.com/property/4-bed-semi-detached-duplex-in-lekki-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN250,000,000",4-Bed Fully Detached Duplex in Lekki,Lekki,For Sale,Available for sale,Detached,4,4,admin-cw,2 months ago,https://cwlagos.com/property/4-bed-fully-detached-duplex-in-lekki-4/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN250,000,000",4-Bed Semi-Detached Duplex in Lekki,Lekki,For Sale,Available for sale,Semi Detached,4,4,admin-cw,2 months ago,https://cwlagos.com/property/4-bed-semi-detached-duplex-in-lekki-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN170,000,000",4-Bed Fully-Detached Duplex in Lekki,Lekki,For Sale,Available for sale,Detached,4,4,admin-cw,2 months ago,https://cwlagos.com/property/4-bed-fully-detached-duplex-in-lekki-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN195,000,000",4-Bed Fully-Detached Duplex in Lekki,Lekki,For Sale,Available for sale,Detached,4,4,admin-cw,2 months ago,https://cwlagos.com/property/4-bed-fully-detached-duplex-in-lekki-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN410,000,000",4-Bed Fully-Detached Duplex in Lekki,Lekki,For Sale,Available for sale,Detached,4,4,admin-cw,2 months ago,https://cwlagos.com/property/4-bed-fully-detached-duplex-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN260,000,000",4-Bed Semi-Detached Duplex in Lekki,Lekki,For Sale,Available for sale,Semi Detached,4,4,admin-cw,2 months ago,https://cwlagos.com/property/4-bed-semi-detached-duplex-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN400,000,000",4-Bed Fully Detached House in Lekki,Lekki,For Sale,Available for sale,Detached,4,4,admin-cw,2 months ago,https://cwlagos.com/property/4-bed-fully-detached-house-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN8,000,000",2-Bedroom Apartment in Lekki,Lekki,For Rent,Available for rent,Apartment,2,2,admin-cw,2 months ago,https://cwlagos.com/property/2-bedroom-apartment-in-lekki-11/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN120,000,000",2-Bedroom Apartment in Lekki,Lekki,For Sale,Available for sale,Apartment,2,2,admin-cw,2 months ago,https://cwlagos.com/property/2-bedroom-apartment-in-lekki-10/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN100,000,000",2-Bedroom Apartment in Lekki,Lekki,For Sale,Available for sale,Apartment,2,2,admin-cw,2 months ago,https://cwlagos.com/property/2-bedroom-apartment-in-lekki-9/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN80,000,000",1-Bedroom Apartment in Lekki,Lekki,For Sale,Available for sale,Apartment,1,1,admin-cw,2 months ago,https://cwlagos.com/property/1-bedroom-apartment-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN160,000,000",4-Bed Semi-Detached Duplex+BQ in Lekki,Lekki,For Sale,Available for sale,Semi Detached,4,4,admin-cw,2 months ago,https://cwlagos.com/property/4-bed-semi-detached-duplexbq-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN280,000,000",4Bed Fully Detached Duplex+BQ in Lekki,Lekki,For Sale,Available for sale,Detached,4,4,admin-cw,2 months ago,https://cwlagos.com/property/4bed-fully-detached-duplexbq-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"125,000,000",3-Bedroom Fully Detached Duplex,"Ikota, Eti Osa, Lagos State, Nigeria",For Sale,Available for sale,Detached,3,3,Peter Ogunremi,2 months ago,https://cwlagos.com/property/3-bedroom-fully-detached-duplex/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"200,000,000",4-Bedroom Semi-Detached Duplex,"Ikota, Eti Osa, Lagos State, Nigeria",For Sale,Available for sale,Semi Detached,4,4,Peter Ogunremi,2 months ago,https://cwlagos.com/property/4-bedroom-semi-detached-duplex-6/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"650,000,000",5-Bedroom Fully Detached Duplex,"Ikota, Eti Osa, Lagos State, Nigeria",For Sale,Available for sale,Detached,5,5,Peter Ogunremi,2 months ago,https://cwlagos.com/property/5-bedroom-fully-detached-duplex-8/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"550,000,000",5-Bedroom Detached Duplex with BQ,Chevron,For Sale,Available for sale,Detached,5,5,Peter Ogunremi,2 months ago,https://cwlagos.com/property/5-bedroom-detached-duplex-with-bq-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN200,000,000",4bed SemiDetached Duplex+ BQ in Lekki,Lekki,For Sale,Available for sale,Semi Detached,4,4,admin-cw,3 months ago,https://cwlagos.com/property/4bed-semidetached-duplex-bq-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN14,000,000",3-Bedroom Apartment in Lekki,Lekki,For Rent,Available for rent,Apartment,3,3,admin-cw,3 months ago,https://cwlagos.com/property/3-bedroom-apartment-in-lekki-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1,300,000,000",6 Units of 3-Bedroom Apartments with 2 BQs,"Lekki, Lagos State, Nigeria",For Sale,Available for sale,Apartment,,,admin-cw,3 months ago,https://cwlagos.com/property/6-units-of-3-bedroom-apartments-with-2-bqs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"250,000,000",2-Bedroom Apartment,"Lekki, Lagos State, Nigeria",For Sale,Available for sale,Apartment,2,2,admin-cw,3 months ago,https://cwlagos.com/property/2-bedroom-apartment-20/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3,500,000,000",1000sqm Commercial Hospital Space,"Victoria Island, Eti Osa, Lagos State, Nigeria",For Sale,Available for sale,Commercial Space,,,Jennifer Nwagbo,3 months ago,https://cwlagos.com/property/1000sqm-commercial-hospital-space/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"120,000,000",4-Bedroom Terrace Duplex,"Lekki, Lagos State, Nigeria",For Sale,Available for sale,Terraced,4,4,Peter Ogunremi,3 months ago,https://cwlagos.com/property/4-bedroom-terrace-duplex-8/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN135,000,000",2-Bedroom Apartment in Lekki,Lekki,For Sale,Available for sale,Apartment,2,2,admin-cw,3 months ago,https://cwlagos.com/property/2-bedroom-apartment-in-lekki-8/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN260,000,000",5 BEDROOM DETACHED DUPLEX+BQ IN LEKKI,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,3 months ago,https://cwlagos.com/property/5-bedroom-detached-duplexbq-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN300,000,000",5 BEDROOM FULLY DETACHED DUPLEX |LEKKI,,For Sale,Available for sale,Detached,5,5,admin-cw,3 months ago,https://cwlagos.com/property/5-bedroom-fully-detached-duplex-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN250,000,000",5 BEDROOM DETACHED DUPLEX+2 BQ | LEKKI,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,3 months ago,https://cwlagos.com/property/5-bedroom-detached-duplex2-bq-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN175,000,000",4 BEDROOM SEMI-DETACHED DUPLEX+BQ| LEKKI,Lekki,For Sale,Available for sale,Semi Detached,4,4,admin-cw,3 months ago,https://cwlagos.com/property/4-bedroom-semi-detached-duplexbq-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN450,000,000","5 BEDROOM DETACHED DUPLEX | AJAH, LEKKI",Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,3 months ago,https://cwlagos.com/property/5-bedroom-detached-duplex-ajah-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN450,000,000",5 BEDROOM DETACHED DUPLEX+BQ | LEKKI,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,3 months ago,https://cwlagos.com/property/5-bedroom-detached-duplexbq-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN220,000,000","2 BEDROOM APARTMENT | IKATE, LEKKI",Lekki,For Sale,Available for sale,Apartment,2,2,admin-cw,3 months ago,https://cwlagos.com/property/2-bedroom-apartment-ikate-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN1,100,000,000",5 BEDROOM FULLY DETACHED HOME+BQ IN LEKKI,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,3 months ago,https://cwlagos.com/property/5-bedroom-fully-detached-homebq-in-lekki-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN380,000,000",5 BEDROOM FULLY DETACHED HOME+BQ IN LEKKI,,For Sale,Available for sale,Detached,5,5,admin-cw,3 months ago,https://cwlagos.com/property/5-bedroom-fully-detached-homebq-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN270,000,000",4-Bedroom Terrace Duplex in Lekki,Lekki,For Sale,Available for sale,Terraced,4,4,admin-cw,3 months ago,https://cwlagos.com/property/4-bedroom-terrace-duplex-in-lekki-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"50,000,000",Newly Built Multi-Unit Bungalows,Lekki right,For Rent,Available for rent,Bungalow,,,Ngonadi Uzoma,3 months ago,https://cwlagos.com/property/newly-built-multi-unit-bungalows/,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,300m²",,,,,,
"30,000,000",4-Bedroom Semi-Detached Duplex with 2 BQs,"Lekki, Lagos State, Nigeria",For Rent,Available for rent,Semi Detached,4,4,Ngonadi Uzoma,3 months ago,https://cwlagos.com/property/4-bedroom-semi-detached-duplex-with-2-bqs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN420,000,000",5-Bedroom Fully Detached Home+ BQ in Lekki,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,3 months ago,https://cwlagos.com/property/5-bedroom-fully-detached-home-bq-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN35,000,000",5-Bedroom Smart Detached Duplex in Lekki,Lekki,For Rent,Available for rent,Detached,5,5,admin-cw,3 months ago,https://cwlagos.com/property/5-bedroom-smart-detached-duplex-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN400,000,000",5 Bedroom Fully Detached Smart Home + BQ in Lekki,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,3 months ago,https://cwlagos.com/property/5-bedroom-fully-detached-smart-home-bq-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN650,000,000",2 Units of 5-Bedroom Fully Detached Duplexes in Lekki,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,3 months ago,https://cwlagos.com/property/2-units-of-5-bedroom-fully-detached-duplexes-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN350,000,000",5 Bedroom Fully Detached Duplex in Lekki,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,3 months ago,https://cwlagos.com/property/5-bedroom-fully-detached-duplex-in-lekki-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"460,000,000",5-Bedroom Smart Home,Chevron toll gate,For Sale,Available for sale,Detached,5,5,Peter Ogunremi,3 months ago,https://cwlagos.com/property/5-bedroom-smart-home/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN450,000,000",4 Bedroom Detached Duplex + BQ in Lekki,Lekki,For Sale,Available for sale,Detached,4,4,admin-cw,4 months ago,https://cwlagos.com/property/4-bedroom-detached-duplex-bq-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN420,000,000",5 Bedroom Fully Detached Duplex + BQ in Lekki,,For Sale,Available for sale,Detached,5,5,admin-cw,4 months ago,https://cwlagos.com/property/5-bedroom-fully-detached-duplex-bq-in-lekki-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN630,000,000",5 Bedroom Fully Detached Duplex + BQ in Lekki,Lekki,For Sale,Available for sale,Detached,5,5,admin-cw,4 months ago,https://cwlagos.com/property/5-bedroom-fully-detached-duplex-bq-in-lekki-2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN280,000,000",4 Bedroom Terrace Duplex + BQ in Lekki,Lekki,For Sale,Available for sale,Terraced,4,4,admin-cw,4 months ago,https://cwlagos.com/property/4-bedroom-terrace-duplex-bq-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN240,000,000",4 Bedroom Semi Detached Duplex in Lekki,Lekki,For Sale,Available for sale,Semi Detached,4,4,admin-cw,4 months ago,https://cwlagos.com/property/4-bedroom-semi-detached-duplex-in-lekki-3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGN1,400,000,000",Land Measuring 1232.54sqm in Lekki,Lekki,For Sale,Available for sale,,,,admin-cw,4 months ago,https://cwlagos.com/property/land-measuring-1232-54sqm-in-lekki/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
